Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Address,City,State,Zip,Phone,NCES Number,Create Date
2017,16,Prince George's,2003,Seabrook Elementary,E,6001 Seabrook Rd,Seabrook,MD,207064017,3019188542,240051001154,20170814
2017,16,Prince George's,2005,Carrollton Elementary,E,8300 Quintana St,New Carrollton,MD,207843420,3019188708,240051001000,20170814
2017,16,Prince George's,2006,Glenridge Elementary,E,7200 Gallatin St,Landover Hills,MD,207841620,3019188740,240051001495,20170814
2017,16,Prince George's,2007,Woodridge Elementary,E,5001 Flintridge Dr,Hyattsville,MD,207841651,3019188585,240051001386,20170814
2017,16,Prince George's,2008,Ardmore Elementary,E,9301 Ardwick Ardmore Road,Springdale,MD,207742508,3019251311,240051000970,20170814
2017,16,Prince George's,2009,Thomas Johnson Middle,M,5401 Barker Pl,Lanham,MD,207062413,3019188680,240051001175,20170814
2017,16,Prince George's,2010,Glenarden Woods Elementary,E,9850 Good Luck Rd,Seabrook,MD,20706,3019251300,240051001043,20170814
2017,16,Prince George's,2011,Charles Carroll Middle,M,6130 Lamont Dr,New Carrollton,MD,207843418,3019188640,240051001004,20170814
2017,16,Prince George's,2012,Margaret Brent Regional Center,EMH,5816 Lamont Ter,New Carrollton,MD,207843541,3019188780,240051001419,20170814
2017,16,Prince George's,2013,James McHenry Elementary,E,8909 Mchenry Ln,Lanham,MD,207064149,3019188760,240051001071,20170814
2017,16,Prince George's,2014,Lamont Elementary,E,7101 Good Luck Rd,New Carrollton,MD,207843622,3015135205,240051001085,20170814
2017,16,Prince George's,2016,Robert Frost Elementary,E,6419 85th Ave,New Carrollton,MD,207843301,3019188792,240051001142,20170814
2017,16,Prince George's,2022,Turning Point Academy Public Charter,EM,7800 Good Luck Rd,Lanham,MD,20706,3015520164,240051001544,20170814
2017,16,Prince George's,2106,Greenbelt Elementary,E,66 Ridge Rd,Greenbelt,MD,207701737,3015135911,240051000512,20170814
2017,16,Prince George's,2107,Hollywood Elementary,E,9811 49th Ave,College Park,MD,207401431,3015135900,240051001063,20170814
2017,16,Prince George's,2108,Buck Lodge Middle,M,2611 Buck Lodge Rd,Adelphi,MD,207831519,3014316290,240051000993,20170814
2017,16,Prince George's,2109,Berwyn Heights Elementary,E,6200 Pontiac St,Berwyn Heights,MD,207402756,2406846210,240051001272,20170814
2017,16,Prince George's,2113,Springhill Lake Elementary,E,6060 Springhill Dr,Greenbelt,MD,207703103,3015135996,240051001160,20170814
2017,16,Prince George's,2114,Eleanor Roosevelt High,H,7601 Hanover Pkwy,Greenbelt,MD,207702099,3015135400,240051001027,20170814
2017,16,Prince George's,2121,Cherokee Lane Elementary,E,9000 25th Ave,Adelphi,MD,207831507,3014458415,240051001006,20170814
2017,16,Prince George's,2122,Magnolia Elementary,E,8400 Nightingale Dr,Lanham,MD,207063929,3019188770,240051001097,20170814
2017,16,Prince George's,2123,Paint Branch Elementary,E,5101 Pierce Ave,College Park,MD,207402528,3015135300,240051001124,20170814
2017,16,Prince George's,2141,Greenbelt Middle,M,6301 Breezewood Dr,Greenbelt,MD,207701099,3015135040,240051001049,20170814
2017,16,Prince George's,2142,College Park Academy,MH,7501 Adelphi Rd,Hyattsville,MD,20783,2406963206,240051001718,20170814
2017,16,Prince George's,2211,Northwestern Evening/Saturday High,H,7000 Adelphi Road,Hyattsville,MD,207821497,3019851460,240051001054,20170814
2017,16,Prince George's,2213,Crossland Evening/Saturday High,H,6901 Temple Hill Rd,Temple Hills,MD,207485207,3014494994,240051001062,20170814
2017,16,Prince George's,2217,Incarcerated Youth Center (JACS),H,13400 Dille Dr,Upper Marlboro,MD,20772,3014305828,240051001671,20170814
2017,16,Prince George's,2220,Community Based Classrooms,H,5150 Annapolis Rd,Bladensburg,MD,20710,3019855149,240051001067,20170814
2017,16,Prince George's,2300,Prekindergarten Offsites,,1616 Owens Road,Oxon Hill,MD,20745,2407241924,240051001476,20170814
2017,17,Queen Anne's,0101,Sudlersville Middle School,EM,600 Charles Street,Sudlersville,MD,21668,4104383151,240054001198,20170814
2017,17,Queen Anne's,0106,Sudlersville Elementary School,E,300 S Church Street,Sudlersville,MD,21668,4104383164,240054001197,20170814
2017,17,Queen Anne's,0202,Church Hill Elementary School,E,631 Main St,Church Hill,MD,21623,4105566681,240054001192,20170814
2017,17,Queen Anne's,0301,Queen Anne's County High School,H,125 Ruthsburg Rd,Centreville,MD,21617,4107580500,240054001195,20170814
2017,17,Queen Anne's,0302,Kennard Elementary School,E,420 Little Kidwell Ave,Centreville,MD,21617,4107581166,240054001070,20170814
2017,17,Queen Anne's,0303,Centreville Middle School,M,231 Ruthsburg Rd,Centreville,MD,21617,4107580883,240054001190,20170814
2017,17,Queen Anne's,0308,Centreville Elementary School,E,213 Homewood Ave,Centreville,MD,21617,4107581320,240054001191,20170814
2017,17,Queen Anne's,0402,Kent Island Elementary School,E,110 Elementary Way,Stevensville,MD,21666,4106432392,240054001194,20170814
2017,17,Queen Anne's,0403,Bayside Elementary School,E,301 Church St,Stevensville,MD,21666,4106436181,240054000202,20170814
2017,17,Queen Anne's,0404,Stevensville Middle School,M,610 Main St,Stevensville,MD,21666,4106433194,240054001196,20170814
2017,17,Queen Anne's,0405,Kent Island High School,H,900 Love Point Rd,Stevensville,MD,21666,4106042070,240054001076,20170814
2017,17,Queen Anne's,0406,Matapeake Elementary School,E,651 Romancoke Rd,Stevensville,MD,21666,4106433105,240054001557,20170814
2017,17,Queen Anne's,0407,Matapeake Middle School,M,671 Romancoke Road,Stevensville,MD,21666,4106437330,240054001644,20170814
2017,17,Queen Anne's,0503,Grasonville Elementary School,E,5435 Main St,Grasonville,MD,21638,4108278070,240054001193,20170814
2017,18,Saint Mary's,0101,Spring Ridge Middle,M,19856 Three Notch Rd,Lexington Park,MD,206530000,3018634031,240060001237,20170814
2017,18,Saint Mary's,0104,Ridge Elementary,E,49430 Airedale Rd,Ridge,MD,206800095,3018720200,240060001236,20170814
2017,18,Saint Mary's,0201,Piney Point Elementary,E,44550 Tall Timbers Rd,Tall Timbers,MD,206900000,3019942205,240060001235,20170814
2017,18,Saint Mary's,0301,Leonardtown Elementary,E,22885 Duke St,Leonardtown,MD,206500000,3014750250,240060001228,20170814
2017,18,Saint Mary's,0302,Benjamin Banneker Elementary,E,27180 Point Lookout Rd,Loveville,MD,206569801,3014750260,240060001216,20170814
2017,18,Saint Mary's,0303,Chopticon High,H,25390 Colton Point Rd,Morganza,MD,206609999,3014750215,240060001218,20170814
2017,18,Saint Mary's,0304,Dr. James A. Forrest Career and Technology Center,,24005 Point Lookout Rd,Leonardtown,MD,206500000,3014750242,240060001079,20170814
2017,18,Saint Mary's,0305,Leonardtown Middle,M,24015 Point Lookout Rd,Leonardtown,MD,206500000,3014750230,240060001229,20170814
2017,18,Saint Mary's,0306,Leonardtown High,H,23995 Point Lookout Rd,Leonardtown,MD,206500000,3014750200,240060001356,20170814
2017,18,Saint Mary's,0308,Captain Walter Francis Duke Elementary,E,23595 Hayden Farm Lane,Leonardtown,MD,20650,3014754256,240060001732,20170814
2017,18,Saint Mary's,0404,Margaret Brent Middle,M,29675 Point Lookout Rd,Mechanicsville,MD,20659,3018844635,240060001231,20170814
2017,18,Saint Mary's,0501,Lettie Marshall Dent Elem,E,37840 New Market Turner Rd,Mechanicsville,MD,206593049,3014724500,240060001399,20170814
2017,18,Saint Mary's,0503,White Marsh Elementary,E,29090 Thompson Corner Rd,Mechanicsville,MD,206594046,3014724600,240060001240,20170814
2017,18,Saint Mary's,0504,Mechanicsville Elementary,E,28585 Three Notch Rd,Mechanicsville,MD,206593214,3014724800,240060001232,20170814
2017,18,Saint Mary's,0602,Oakville Elementary,E,26410 Three Notch Road,Mechanicsville,MD,20659,3013734365,240060001233,20170814
2017,18,Saint Mary's,0604,Hollywood Elementary,E,44345 Joy Chapel Rd,Hollywood,MD,206360000,3013734350,240060001227,20170814
2017,18,Saint Mary's,0606,Evergreen Elementary School,E,43765 Wildewood Parkway,California,MD,20619,3018634060,240060001685,20170814
2017,18,Saint Mary's,0702,Dynard Elementary,E,23510 Bushwood Rd,Chaptico,MD,206210000,3017694804,240060001219,20170814
2017,18,Saint Mary's,0801,Great Mills High,H,21130 Great Mills Rd,Great Mills,MD,206340000,3018634001,240060001224,20170814
2017,18,Saint Mary's,0803,Green Holly Elementary School,E,46060 Millstone Landing Rd,Lexington Park,MD,206539435,3018634064,240060001221,20170814
2017,18,Saint Mary's,0804,Lexington Park Elementary,E,46763 Shangri La Dr,Lexington Park,MD,206531137,3018634085,240060001230,20170814
2017,18,Saint Mary's,0805,George Washington Carver Elementary,E,46155 Carver School Blvd,Great Mills,MD,206340000,3018634076,240060001483,20170814
2017,18,Saint Mary's,0806,Town Creek Elementary,E,45805 Dent Dr,Lexington Park,MD,206539314,3018634044,240060001239,20170814
2017,18,Saint Mary's,0807,Esperanza Middle,M,22790 Maple Rd,Lexington Park,MD,206539447,3018634016,240060001220,20170814
2017,18,Saint Mary's,0808,Park Hall Elementary,E,20343 Hermanville Rd,Park Hall,MD,206670000,3018634054,240060001234,20170814
2017,18,Saint Mary's,0810,Greenview Knolls Elementary,E,45711 Military Ln,Great Mills,MD,206349742,3018634095,240060001226,20170814
2017,18,Saint Mary's,0813,Chesapeake Charter School,EM,20945 Great Mills Road,Lexington Park,MD,20653,3018639585,240060001639,20170814
2017,18,Saint Mary's,2600,St. Mary's County Evening High,,23160 Moakley St,Leonardtown,MD,206500000,3014755511,240060001080,20170814
2017,18,Saint Mary's,2700,Fairlead Academy,,20833 Great Mills Rd,Lexington Park,MD,206530000,3014750246,240060001668,20170814
2017,18,Saint Mary's,2701,Fairlead Academy II,,24009 Point Lookout Road,Leonardtown,MD,20650,3016902111,240060001710,20170814
2017,19,Somerset,0102,Washington Academy and High School,MH,10902 Old Princess Anne Rd,Princess Anne,MD,218539802,4106510480,240057001213,20170814
2017,19,Somerset,0105,Greenwood Elementary School,E,11412 Dryden Rd,Princess Anne,MD,218530000,4106510931,240057001373,20170814
2017,19,Somerset,0106,Princess Anne Elementary,E,11576 Lankford St,Princess Anne,MD,218530000,4106510481,240057001374,20170814
2017,19,Somerset,0702,Crisfield Academy and High School,MH,210 N Somerset Avenue,Crisfield,MD,218170000,4109680150,240057001201,20170814
2017,19,Somerset,0705,Carter G Woodson Elementary,E,281a Woodson School Rd,Crisfield,MD,21817,4109681295,240057001535,20170814
2017,19,Somerset,1003,Ewell School,EM,4005 Smith Island Rd,Ewell,MD,218240000,4109680534,240057001203,20170814
2017,19,Somerset,1302,J. M. Tawes Vocational Center,,7982 Tawes Campus Road,Westover,MD,218710000,4106512285,240057001083,20170814
2017,19,Somerset,1303,Somerset 6/7 Intermediate School,M,7970 Tawes Campus Road,Westover,MD,218710000,4106210161,240057001377,20170814
2017,19,Somerset,1401,Deal Island School,E,23275 Lola Wheatley Rd,Deal Island,MD,218210000,4107842449,240057001202,20170814
2017,20,Talbot,0101,Easton High,H,723 Mecklenburg Ave,Easton,MD,216010000,4108224180,240063001242,20170814
2017,20,Talbot,0104,Easton Elementary,E,307 Glenwood Ave,Easton,MD,216010000,4108220686,240063001244,20170814
2017,20,Talbot,0106,Easton Middle,M,201 Peachblossom Rd,Easton,MD,216010000,4108222910,240063001243,20170814
2017,20,Talbot,0202,St. Michaels Middle/High School,MH,200 Seymour Ave,St Michaels,MD,216630000,4107452852,240063001248,20170814
2017,20,Talbot,0204,St. Michaels Elementary,E,100 Seymour Ave,St Michaels,MD,216630000,4107452882,240063001247,20170814
2017,20,Talbot,0302,White Marsh Elementary,E,4322 Lovers Ln,Trappe,MD,216730000,4104763144,240063001252,20170814
2017,20,Talbot,0401,Chapel District Elementary,E,11430 Cordova Rd,Cordova,MD,216250000,4108222391,240063001241,20170814
2017,20,Talbot,0501,Tilghman Elementary,E,21374 Foster Ave,Tilghman,MD,216710000,4108862391,240063001250,20170814
2017,21,Washington,0040,Barbara Ingram School for the Arts,H,7-11 S. Potomac Street,Hagerstown,MD,21740,3017668840,240066001674,20170814
2017,21,Washington,0101,Sharpsburg Elementary,E,17525 Shepherdstown Pike,Sharpsburg,MD,217821630,3017668321,240066001284,20170814
2017,21,Washington,0190,Jonathan Hager Elementary,E,12615 Sedgwick Way,Hagerstown,MD,217400000,3017668440,240066001740,20170814
2017,21,Washington,0201,Springfield Middle,M,334 Sunset Ave,Williamsport,MD,217950000,3017668389,240066001290,20170814
2017,21,Washington,0202,Williamsport Elementary,E,1 S Clifton Dr,Williamsport,MD,217951124,3017668415,240066001294,20170814
2017,21,Washington,0204,Williamsport High,H,5 S Clifton Dr,Williamsport,MD,217951124,3017668423,240066001295,20170814
2017,21,Washington,0301,South Hagerstown High,H,1101 S Potomac St,Hagerstown,MD,217407322,3017668369,240066001288,20170814
2017,21,Washington,0302,Emma K. Doub Elementary,E,1221 S Potomac St,Hagerstown,MD,217407324,3017668130,240066001264,20170814
2017,21,Washington,0304,E. Russell Hicks Middle,M,1321 S Potomac St,Hagerstown,MD,217407326,3017668110,240066001263,20170814
2017,21,Washington,0305,Washington County Technical High,H,50 W Oak Ridge Dr,Hagerstown,MD,217407302,3017668050,240066000308,20170814
2017,21,Washington,0325,Rockland Woods Elementary,E,18201 Rockland Drive,Hagerstown,MD,21740,3017668485,240066001667,20170814
2017,21,Washington,0328,Ruth Ann Monroe Primary,E,1311 Yale Drive,Hagerstown,MD,21740,3017668668,240066001707,20170814
2017,21,Washington,0401,Clear Spring Middle,M,12628 Broadfording Rd,Clear Spring,MD,217221361,3017668094,240066001261,20170814
2017,21,Washington,0402,Clear Spring Elementary,E,12627 Broadfording Rd,Clear Spring,MD,217221361,3017668074,240066001259,20170814
2017,21,Washington,0403,Clear Spring High,H,12630 Broadfording Rd,Clear Spring,MD,217221361,3017668082,240066001260,20170814
2017,21,Washington,0501,Hancock Middle Senior High,MH,289 W Main St,Hancock,MD,217501333,3017668186,240066001270,20170814
2017,21,Washington,0502,Hancock Elementary,E,290 W Main St,Hancock,MD,217501338,3017668178,240066001269,20170814
2017,21,Washington,0601,Boonsboro High,H,10 Campus Ave,Boonsboro,MD,217131108,3017668022,240066001256,20170814
2017,21,Washington,0602,Boonsboro Middle,M,1 J-H Wade Dr,Boonsboro,MD,217131141,3017668038,240066001255,20170814
2017,21,Washington,0603,Boonsboro Elementary,E,5 Campus Ave,Boonsboro,MD,217131137,3017668013,240066001254,20170814
2017,21,Washington,0701,Smithsburg High,H,66 N Main St,Smithsburg,MD,217839606,3017668337,240066001285,20170814
2017,21,Washington,0702,Smithsburg Elementary,E,67 N Main St,Smithsburg,MD,217839609,3017668329,240066001286,20170814
2017,21,Washington,0704,Smithsburg Middle,M,68 N Main St,Smithsburg,MD,217839606,3017668353,240066001287,20170814
2017,21,Washington,0705,Washington County Job Development Center,H,1350 Marshall St,Hagerstown,MD,217403509,3017668214,240066001484,20170814
2017,21,Washington,0902,Paramount Elementary,E,19410 Longmeadow Rd,Hagerstown,MD,21742,3017668289,240066000752,20170814
2017,21,Washington,0903,Old Forge Elementary,E,21615 Old Forge Rd,Hagerstown,MD,217420000,3017668273,240066001277,20170814
2017,21,Washington,1001,Funkstown Elementary,,23 Funkstown Rd,Hagerstown,MD,217400000,3017668162,240066001267,20170814
2017,21,Washington,1002,Eastern Elementary,E,1320 Yale Dr,Hagerstown,MD,217420000,3017668122,240066000418,20170814
2017,21,Washington,1101,Pleasant Valley Elementary,E,1707 Rohrersville Rd,Knoxville,MD,217581130,3017668297,240066001280,20170814
2017,21,Washington,1301,Maugansville Elementary,E,18023 Maugans Ave,Maugansville,MD,217670000,3017668230,240066001274,20170814
2017,21,Washington,1401,Cascade Elementary,E,14519 Pennersville Rd,Cascade,MD,217191802,3017668066,240066001258,20170814
2017,21,Washington,1602,Greenbrier Elementary,E,21222 San Mar Rd,Boonsboro,MD,217131643,3017668170,240066001268,20170814
2017,21,Washington,1701,Bester Elementary,E,30 E Memorial Blvd,Hagerstown,MD,217406435,3017668001,240066001253,20170814
2017,21,Washington,1802,Pangborn Elementary,E,195 Pangborn Blvd,Hagerstown,MD,217405042,3017668282,240066001278,20170814
2017,21,Washington,1805,Potomac Heights Elementary,E,301 E Magnolia Ave,Hagerstown,MD,217423431,3017668305,240066001281,20170814
2017,21,Washington,2002,Fountain Rock Elementary,E,17145 Lappans Rd,Hagerstown,MD,217400000,3017668146,240066001265,20170814
2017,21,Washington,2101,North Hagerstown High,H,1200 Pennsylvania Ave,Hagerstown,MD,217423131,3017668238,240066001275,20170814
2017,21,Washington,2102,Northern Middle,M,701 Northern Ave,Hagerstown,MD,217422723,3017668258,240066001276,20170814
2017,21,Washington,2501,Western Heights Middle,M,1300 Marshall St,Hagerstown,MD,217403509,3017668403,240066001293,20170814
2017,21,Washington,2503,Salem Avenue Elementary,E,1323 Salem Ave Ext,Hagerstown,MD,217403542,3017668313,240066001283,20170814
2017,21,Washington,2505,Marshall Street School,EMH,1350 Marshall St,Hagerstown,MD,217403509,3017668214,240066001289,20170814
2017,21,Washington,2601,Lincolnshire Elementary,E,17545 Lincolnshire Rd,Hagerstown,MD,217400000,3017668206,240066001273,20170814
2017,21,Washington,2602,Hickory Elementary,E,11101 Hickory School Rd,Williamsport,MD,217950000,3017668198,240066001271,20170814
2017,21,Washington,2701,Fountaindale Elementary,E,901 Northern Ave,Hagerstown,MD,217422727,3017668156,240066001266,20170814
2017,21,Washington,9999,Evening High School,,40 W. Oak Ridge Drive,Hagerstown,MD,217407322,3017668473,240066001086,20170814
2017,22,Wicomico,0102,Mardela Middle & High,MH,24940 Delmar Rd,Mardela Springs,MD,21837,4106775142,240069001306,20170814
2017,22,Wicomico,0106,Northwestern Elementary,E,9975 Sharptown Rd,Mardela Springs,MD,21837,4106775808,240069001308,20170814
2017,22,Wicomico,0406,Pittsville Elementary & Middle,EM,34404 Old Ocean City Rd,Pittsville,MD,21850,4106775811,240069001312,20170814
2017,22,Wicomico,0510,Wicomico Middle,M,635 E Main St,Salisbury,MD,21804,4106775145,240069001319,20170814
2017,22,Wicomico,0512,East Salisbury Elementary,E,1201 Old Ocean City Rd,Salisbury,MD,21804,4106775803,240069001301,20170814
2017,22,Wicomico,0513,Wicomico High,H,201 Long Avenue,Salisbury,MD,21804,4106775146,240069001320,20170814
2017,22,Wicomico,0514,Beaver Run School,E,31481 Ocean City Rd,Salisbury,MD,21804,4106775101,240069001298,20170814
2017,22,Wicomico,0515,Glen Avenue School,E,1615 Glen Ave,Salisbury,MD,21804,4106775806,240069001304,20170814
2017,22,Wicomico,0520,Wicomico County Evening High,H,201 Long Ave,Salisbury,MD,21802,4106774537,240069001088,20170814
2017,22,Wicomico,0905,North Salisbury Elementary,E,1213 Emerson Ave,Salisbury,MD,21801,4106775807,240069001307,20170814
2017,22,Wicomico,0906,Pemberton Elementary,E,1300 Pemberton Dr,Salisbury,MD,21801,4106775809,240069001310,20170814
2017,22,Wicomico,0907,Charles H. Chipman Elementary,E,711 Lake St,Salisbury,MD,21801,4106775814,240069001315,20170814
2017,22,Wicomico,0910,Salisbury Middle,M,607 Morris St,Salisbury,MD,21801,4106775149,240069001145,20170814
2017,22,Wicomico,1103,Delmar Elementary,E,811 S Second Street,Delmar,MD,21875,4106775178,240069001300,20170814
2017,22,Wicomico,1305,Pinehurst Elementary,E,520 S Pinehurst Ave,Salisbury,MD,21801,4106775810,240069001311,20170814
2017,22,Wicomico,1306,Prince Street School,E,400 Prince Street,Salisbury,MD,21804,4106775813,240069001314,20170814
2017,22,Wicomico,1307,James M. Bennett High,MH,300 E College Avenue,Salisbury,MD,21804,4106775141,240069001305,20170814
2017,22,Wicomico,1308,Bennett Middle,M,532 S. Division Street,Fruitland,MD,21826,4106775140,240069001299,20170814
2017,22,Wicomico,1309,Parkside High,H,1015 Beaglin Park Dr,Salisbury,MD,21804,4106775143,240069001309,20170814
2017,22,Wicomico,1404,Willards Elementary,E,36161 Richland Rd,Willards,MD,21874,4106775819,240069001322,20170814
2017,22,Wicomico,1501,Westside Primary,E,6046 Quantico Rd,Quantico,MD,21856,4106775117,240069001318,20170814
2017,22,Wicomico,1502,Westside Intermediate,E,8000 Quantico Rd,Hebron,MD,21830,4106775118,240069001149,20170814
2017,22,Wicomico,1601,Fruitland Primary,E,301 N Division St,Fruitland,MD,21826,4106775171,240069001151,20170814
2017,22,Wicomico,1602,Fruitland Intermediate,E,208 W Main St,Fruitland,MD,21826,4106775805,240069001303,20170814
2017,23,Worcester,0102,Pocomoke Elementary,E,2119 Pocomoke Beltway,Pocomoke City,MD,218513025,4106325130,240072001328,20170814
2017,23,Worcester,0107,Pocomoke High,H,1817 Old Virginia Rd,Pocomoke City,MD,218513049,4106325180,240072001330,20170814
2017,23,Worcester,0108,Pocomoke Middle,EM,800 8th St,Pocomoke City,MD,218511573,4106325150,240072001329,20170814
2017,23,Worcester,0205,Snow Hill Elementary,E,515 Coulbourne Ln,Snow Hill,MD,21863,4106325210,240072001332,20170814
2017,23,Worcester,0207,Snow Hill High,H,305 S Church St,Snow Hill,MD,218631236,4106325270,240072001334,20170814
2017,23,Worcester,0208,Snow Hill Middle,EM,522 Coulbourne Ln,Snow Hill,MD,21863,4106325240,240072001333,20170814
2017,23,Worcester,0308,Stephen Decatur Middle,M,9815 Seahawk Rd,Berlin,MD,218112956,4106412846,240072000880,20170814
2017,23,Worcester,0310,Stephen Decatur High,H,9913 Seahawk Rd,Berlin,MD,218113551,4106412171,240072001335,20170814
2017,23,Worcester,0311,Berlin Intermediate,E,309 Franklin Ave,Berlin,MD,218111211,4106325320,240072001323,20170814
2017,23,Worcester,0312,Showell Elementary,E,11318 Showell School Rd,Berlin,MD,218113250,4106325350,240072001498,20170814
2017,23,Worcester,0401,Cedar Chapel Special School,EMH,510 Coulbourne Ln,Snow Hill,MD,21863,4106325230,240072001326,20170814
2017,23,Worcester,0405,Worcester Technical High School,,6268 Worcester Hwy,Newark,MD,218412224,4106325050,240072001091,20170814
2017,23,Worcester,0901,Buckingham Elementary,E,100 Buckingham Rd,Berlin,MD,218111499,4106325300,240072001325,20170814
2017,23,Worcester,1001,Ocean City Elementary,E,12828 Center Dr,Ocean City,MD,218429108,4106325370,240072001327,20170814
2017,30,Baltimore City,0004,Steuart Hill Academic Academy,E,30 S Gilmor St,Baltimore,MD,212232455,4103961387,240009000319,20170814
2017,30,Baltimore City,0007,Cecil Elementary,E,2000 Cecil Ave,Baltimore,MD,21218,4103966385,240009000169,20170814
2017,30,Baltimore City,0008,City Springs Elementary,EM,100 S Caroline St,Baltimore,MD,212311703,4103969165,240009000175,20170814
2017,30,Baltimore City,0010,James McHenry Elementary,EM,31 S Schroeder St,Baltimore,MD,212232559,4103961621,240009000253,20170814
2017,30,Baltimore City,0011,Eutaw-Marshburn Elementary,E,1624 Eutaw Pl,Baltimore,MD,212170000,4103960779,240009000196,20170814
2017,30,Baltimore City,0012,Lakeland Elementary/Middle,EM,2921 Stranden Rd,Baltimore,MD,212302941,4103961406,240009000264,20170814
2017,30,Baltimore City,0013,Tench Tilghman Elementary,EM,600 N Patterson Park Ave,Baltimore,MD,212052425,4103969247,240009000320,20170814
2017,30,Baltimore City,0015,Stadium School,M,1300 Gorsuch Ave,Baltimore,MD,212180000,4439842682,240009000571,20170814
2017,30,Baltimore City,0016,Johnston Square Elementary,E,1101 Valley St,Baltimore,MD,212025542,4103961477,240009000258,20170814
2017,30,Baltimore City,0021,Hilton Elementary,E,3301 Carlisle Ave,Baltimore,MD,212161837,4103960634,240009000246,20170814
2017,30,Baltimore City,0022,George Washington Elementary,E,800 Scott St,Baltimore,MD,212302510,4103961445,240009000220,20170814
2017,30,Baltimore City,0023,Wolfe Street Academy,E,245 S Wolfe St,Baltimore,MD,212312622,4103969140,240009000215,20170814
2017,30,Baltimore City,0027,Commodore John Rogers Elementary,EM,100 N Chester St,Baltimore,MD,212311627,4103969300,240009000180,20170814
2017,30,Baltimore City,0028,William Pinderhughes Elementary,EM,701 Gold Street,Baltimore,MD,212172729,4103960761,240009000335,20170814
2017,30,Baltimore City,0029,Matthew A. Henson Elementary,E,1600 N Payson St,Baltimore,MD,212171121,4103960776,240009000278,20170814
2017,30,Baltimore City,0031,Coldstream Park Elementary,EM,1400 Exeter Hall Ave,Baltimore,MD,212184801,4103966443,240009000178,20170814
2017,30,Baltimore City,0034,Charles Carroll Barrister Elementary,E,1327 Washington Blvd,Baltimore,MD,212300000,4103965973,240009000153,20170814
2017,30,Baltimore City,0035,Harlem Park Elementary,EM,1401 W Lafayette Ave,Baltimore,MD,212172128,4103960633,240009000239,20170814
2017,30,Baltimore City,0037,Harford Heights Elementary,E,1919 N Broadway,Baltimore,MD,212131401,4103969341,240009001153,20170814
2017,30,Baltimore City,0039,Dallas F. Nicholas Sr. Elementary,E,201 E 21st St,Baltimore,MD,212186118,4103964525,240009000184,20170814
2017,30,Baltimore City,0044,Montebello Elementary,EM,2040 E 32nd St,Baltimore,MD,212180000,4102354801,240009000281,20170814
2017,30,Baltimore City,0045,Federal Hill Preparatory School,E,1040 William St,Baltimore,MD,21230,4103961207,240009000201,20170814
2017,30,Baltimore City,0047,Hampstead Hill Academy,EM,500 S Linwood Ave,Baltimore,MD,212243856,4103969146,240009000234,20170814
2017,30,Baltimore City,0050,Abbottston Elementary,E,1300 Gorsuch Ave,Baltimore,MD,212183620,4439842685,240009000143,20170814
2017,30,Baltimore City,0051,Waverly Elementary,EM,3400 Ellerslie Ave,Baltimore,MD,212182940,4103966394,240009000329,20170814
2017,30,Baltimore City,0053,Margaret Brent Elementary,EM,100 E 26th St,Baltimore,MD,212184621,4103966509,240009000276,20170814
2017,30,Baltimore City,0054,Barclay Elementary/Middle,EM,2900 Barclay St,Baltimore,MD,212184117,4103966387,240009000152,20170814
2017,30,Baltimore City,0055,Hampden,EM,3608 Chestnut Ave,Baltimore,MD,212112529,4103966004,240009000233,20170814
2017,30,Baltimore City,0058,Dr. Nathan A. Pitts-Ashburton Elementary/Middle,EM,3935 Hilton Rd,Baltimore,MD,212157559,4103960636,240009000149,20170814
2017,30,Baltimore City,0060,Gwynns Falls Elementary,E,2700 Gwynns Falls Pky,Baltimore,MD,212162920,4103960638,240009000229,20170814
2017,30,Baltimore City,0061,John Eager Howard Elementary,E,2235 N Fulton Avenue,Baltimore,MD,21217,4103960837,240009000256,20170814
2017,30,Baltimore City,0062,Edgecombe Circle Elementary,E,2835 Virginia Ave,Baltimore,MD,212156534,4103960550,240009000192,20170814
2017,30,Baltimore City,0063,Rosemont Elementary,EM,2777 Presstman St,Baltimore,MD,212164025,4103960574,240009000307,20170814
2017,30,Baltimore City,0064,Liberty Elementary,E,3901 Maine Ave,Baltimore,MD,212077421,4103960571,240009000270,20170814
2017,30,Baltimore City,0066,Mount Royal Elementary/Middle,EM,121 Mc Mechen St,Baltimore,MD,212174304,4103960864,240009000285,20170814
2017,30,Baltimore City,0067,Edgewood Elementary,E,1900 Edgewood St,Baltimore,MD,212162534,4103960532,240009000193,20170814
2017,30,Baltimore City,0073,Sarah M. Roach Elementary,E,3434 Old Frederick Rd,Baltimore,MD,212293825,4103960511,240009000312,20170814
2017,30,Baltimore City,0075,Calverton,EM,1100 Whitmore Ave,Baltimore,MD,212164424,4103960581,240009000164,20170814
2017,30,Baltimore City,0076,Francis Scott Key Elementary/Middle,EM,1425 E Fort Ave,Baltimore,MD,212305215,4103961503,240009000205,20170814
2017,30,Baltimore City,0081,North Bend Elementary,EM,181 North Bend Rd,Baltimore,MD,212293203,4103960376,240009000602,20170814
2017,30,Baltimore City,0083,William Paca Elementary,E,200 N Lakewood Ave,Baltimore,MD,212241110,4103969148,240009000334,20170814
2017,30,Baltimore City,0084,Thomas Johnson Elementary,EM,100 E Heath St,Baltimore,MD,212304936,4103961575,240009000323,20170814
